date,station,aod_047,pm25
2018-10-19,Ashok Vihar,0.957,51.989583333333336
2018-10-19,Aya Nagar,1.24,122.4175
2018-10-19,Bawana,1.0225,163.625
2018-10-19,Burari Crossing,0.9945,153.88875
2018-10-19,CRRI Mathura Road,1.121,205.23000000000002
2018-10-19,DTU,1.0055,139.51041666666666
2018-10-19,Dr. Karni Singh Shooting Range,1.169,114.47916666666667
2018-10-19,IGI Airport (T3),1.202,115.88625
2018-10-19,IHBAS,0.967,72.88
2018-10-19,ITO,0.953,141.20833333333334
2018-10-19,Jahangirpuri,0.954,193.1875
2018-10-19,Jawaharlal Nehru Stadium,0.996,128.19791666666666
2018-10-19,Mandir Marg,0.994,124.80208333333333
2018-10-19,Narela,0.865,164.65291666666667
2018-10-19,Nehru Nagar,0.872,168.28125
2018-10-19,North Campus,0.984,130.15291666666667
2018-10-19,Okhla Phase-2,0.926,135.30208333333334
2018-10-19,Patparganj,1.02,152.42708333333334
2018-10-19,Punjabi Bagh,0.931,125.92708333333333
2018-10-19,Pusa,0.87,98.14958333333334
2018-10-19,R K Puram,0.948,138.96875
2018-10-19,Rohini,1.001,167.72916666666666
2018-10-19,Shadipur,0.916,162.03434782608696
2018-10-19,Sirifort,0.879,107.3125
2018-10-19,Sonia Vihar,0.9085,145.5
2018-10-19,Sri Aurobindo Marg,0.971,104.53125
2018-10-19,Vivek Vihar,0.9765,174.89583333333334
2018-10-19,Wazirpur,0.896,169.65625
2018-10-20,Anand Vihar,0.879,212.55208333333334
2018-10-20,Ashok Vihar,0.8715,53.708333333333336
2018-10-20,Aya Nagar,1.125,140.47875
2018-10-20,Bawana,0.8065,218.8695652173913
2018-10-20,Burari Crossing,1.02,216.4742105263158
2018-10-20,CRRI Mathura Road,0.8995,224.72125000000003
2018-10-20,DTU,0.7925,160.66666666666666
2018-10-20,Dr. Karni Singh Shooting Range,1.0375,153.625
2018-10-20,Dwarka-Sector 8,0.856,210.08333333333334
2018-10-20,IGI Airport (T3),1.025,142.51666666666668
2018-10-20,IHBAS,0.844,92.02130434782607
2018-10-20,ITO,0.9575,164.78125
2018-10-20,Jahangirpuri,0.969,224.48958333333334
2018-10-20,Jawaharlal Nehru Stadium,0.918,153.32291666666666
2018-10-20,Lodhi Road,0.956,132.61666666666667
2018-10-20,Major Dhyan Chand National Stadium,0.945,149.27083333333334
2018-10-20,Mandir Marg,0.993,142.875
2018-10-20,Mundka,0.838,201.19791666666666
2018-10-20,NSIT Dwarka,0.856,163.39791666666667
2018-10-20,Najafgarh,0.8395,155.97916666666666
2018-10-20,Narela,0.8215,233.72521739130437
2018-10-20,Nehru Nagar,0.8475,175.97916666666666
2018-10-20,North Campus,0.829,150.6425
2018-10-20,Okhla Phase-2,0.878,151.91666666666666
2018-10-20,Patparganj,0.836,167.125
2018-10-20,Punjabi Bagh,0.909,157.48958333333334
2018-10-20,Pusa,0.986,115.67895833333334
2018-10-20,R K Puram,0.888,178.33333333333334
2018-10-20,Rohini,0.843,214.9375
2018-10-20,Shadipur,0.9395,204.27166666666668
2018-10-20,Sirifort,0.9685,144.52083333333334
2018-10-20,Sonia Vihar,0.8455,187.29166666666666
2018-10-20,Sri Aurobindo Marg,0.9595,141.91666666666666
2018-10-20,Vivek Vihar,0.8565,218.3913043478261
2018-10-20,Wazirpur,0.8745,203.59375
2018-10-21,Ashok Vihar,1.293,48.395833333333336
2018-10-21,Aya Nagar,1.058,117.46083333333333
2018-10-21,Dr. Karni Singh Shooting Range,1.262,146.63541666666666
2018-10-21,ITO,1.237,155.90625
2018-10-21,Jahangirpuri,1.369,197.35416666666666
2018-10-21,Jawaharlal Nehru Stadium,1.399,127.98958333333333
2018-10-21,Lodhi Road,1.285,106.78083333333332
2018-10-21,Major Dhyan Chand National Stadium,1.269,147.96875
2018-10-21,Mandir Marg,1.206,123.76041666666667
2018-10-21,Nehru Nagar,1.264,184.91666666666666
2018-10-21,Okhla Phase-2,1.144,135.41666666666666
2018-10-21,Pusa,1.246,90.73708333333333
2018-10-21,R K Puram,1.475,155.69791666666666
2018-10-21,Shadipur,1.235,132.45333333333335
2018-10-21,Sirifort,1.393,115.01041666666667
2018-10-21,Sonia Vihar,1.198,158.29166666666666
2018-10-21,Sri Aurobindo Marg,1.364,118.53125
2018-10-21,Wazirpur,1.31,170.54166666666666
2018-10-22,Anand Vihar,0.5495,142.97368421052633
2018-10-22,Ashok Vihar,0.527,49.260416666666664
2018-10-22,Aya Nagar,0.574,93.68166666666667
2018-10-22,Bawana,0.548,164.01041666666666
2018-10-22,CRRI Mathura Road,0.6045,163.64583333333334
2018-10-22,DTU,0.496,144.91666666666666
2018-10-22,Dr. Karni Singh Shooting Range,0.534,106.25
2018-10-22,Dwarka-Sector 8,0.5375,138.77083333333334
2018-10-22,IGI Airport (T3),0.602,90.41125
2018-10-22,IHBAS,0.614,51.469166666666666
2018-10-22,ITO,0.593,115.6875
2018-10-22,Jahangirpuri,0.524,169.04166666666666
2018-10-22,Jawaharlal Nehru Stadium,0.489,117.85714285714286
2018-10-22,Lodhi Road,0.528,104.54235294117647
2018-10-22,Major Dhyan Chand National Stadium,0.581,114.89285714285714
2018-10-22,Mandir Marg,0.586,106.84782608695652
2018-10-22,Mundka,0.5295,159.09375
2018-10-22,NSIT Dwarka,0.5375,143.47875000000002
2018-10-22,Najafgarh,0.468,87.64583333333333
2018-10-22,Narela,0.581,165.6525
2018-10-22,Nehru Nagar,0.4865,179.57894736842104
2018-10-22,North Campus,0.5575,133.98875
2018-10-22,Okhla Phase-2,0.4905,104.45833333333333
2018-10-22,Patparganj,0.551,124.16666666666667
2018-10-22,Punjabi Bagh,0.6265,119.39583333333333
2018-10-22,Pusa,0.644,86.29375
2018-10-22,R K Puram,0.5925,126.57291666666667
2018-10-22,Rohini,0.5355,153.17708333333334
2018-10-22,Shadipur,0.609,117.66875
2018-10-22,Sirifort,0.544,96.05208333333333
2018-10-22,Sonia Vihar,0.666,136.65625
2018-10-22,Sri Aurobindo Marg,0.564,92.15625
2018-10-22,Vivek Vihar,0.569,59.354166666666664
2018-10-22,Wazirpur,0.5245,150.6875
2018-10-23,Anand Vihar,0.714,158.0625
2018-10-23,Ashok Vihar,0.71,48.270833333333336
2018-10-23,Aya Nagar,0.5735,95.76083333333332
2018-10-23,Bawana,0.678,151.17708333333334
2018-10-23,CRRI Mathura Road,0.592,150.22208333333333
2018-10-23,DTU,0.6975,132.67708333333334
2018-10-23,Dr. Karni Singh Shooting Range,0.5805,93.14583333333333
2018-10-23,Dwarka-Sector 8,0.596,123.16666666666667
2018-10-23,IGI Airport (T3),0.633,78.13833333333334
2018-10-23,IHBAS,0.712,51.861250000000005
2018-10-23,ITO,0.662,123.40625
2018-10-23,Jahangirpuri,0.709,162.33333333333334
2018-10-23,Jawaharlal Nehru Stadium,0.524,92.23958333333333
2018-10-23,Major Dhyan Chand National Stadium,0.6215,98.15625
2018-10-23,Mandir Marg,0.6525,105.32352941176471
2018-10-23,NSIT Dwarka,0.596,131.8075
2018-10-23,Najafgarh,0.511,94.02083333333333
2018-10-23,Narela,0.754,179.04125
2018-10-23,Nehru Nagar,0.5465,155.89285714285714
2018-10-23,North Campus,0.668,132.14708333333334
2018-10-23,Okhla Phase-2,0.5945,93.45833333333333
2018-10-23,Patparganj,0.693,116.76041666666667
2018-10-23,Punjabi Bagh,0.636,123.72916666666667
2018-10-23,Pusa,0.5955,91.04466666666667
2018-10-23,R K Puram,0.545,136.32142857142858
2018-10-23,Rohini,0.746,163.38541666666666
2018-10-23,Shadipur,0.5685,133.34208333333333
2018-10-23,Sirifort,0.544,84.92708333333333
2018-10-23,Sonia Vihar,0.783,128.66666666666666
2018-10-23,Sri Aurobindo Marg,0.578,69.26190476190476
2018-10-23,Vivek Vihar,0.69,68.3125
2018-10-23,Wazirpur,0.6565,164.79166666666666
2018-10-24,Anand Vihar,1.12,221.81521739130434
2018-10-24,Ashok Vihar,0.972,69.22916666666667
2018-10-24,Aya Nagar,0.7335,121.13916666666667
2018-10-24,Bawana,0.92,183.36458333333334
2018-10-24,Burari Crossing,0.9115,249.78666666666666
2018-10-24,CRRI Mathura Road,0.9625,261.8259090909091
2018-10-24,DTU,0.9935,165.03125
2018-10-24,Dr. Karni Singh Shooting Range,0.704,138.0952380952381
2018-10-24,Dwarka-Sector 8,0.7415,202.32291666666666
2018-10-24,IGI Airport (T3),0.753,107.55583333333334
2018-10-24,IHBAS,1.0775,87.86041666666667
2018-10-24,ITO,1.0935,157.73958333333334
2018-10-24,Jahangirpuri,0.9095,223.84375
2018-10-24,Jawaharlal Nehru Stadium,0.922,162.71052631578948
2018-10-24,Lodhi Road,0.8995,120.20166666666665
2018-10-24,Major Dhyan Chand National Stadium,0.958,149.96875
2018-10-24,Mandir Marg,1.056,150.70833333333334
2018-10-24,Mundka,0.93,238.29166666666666
2018-10-24,NSIT Dwarka,0.7415,183.7904166666667
2018-10-24,Najafgarh,0.7375,131.72916666666666
2018-10-24,Narela,1.0165,219.0
2018-10-24,Nehru Nagar,0.901,206.89583333333334
2018-10-24,North Campus,0.989,187.3204166666667
2018-10-24,Okhla Phase-2,0.913,173.9090909090909
2018-10-24,Patparganj,1.044,219.44791666666666
2018-10-24,Punjabi Bagh,0.995,177.35416666666666
2018-10-24,Pusa,0.936,125.09303030303029
2018-10-24,R K Puram,0.7745,184.39772727272728
2018-10-24,Rohini,0.911,238.40625
2018-10-24,Shadipur,0.939,206.36454545454546
2018-10-24,Sirifort,0.862,125.71739130434783
2018-10-24,Sonia Vihar,0.938,217.54166666666666
2018-10-24,Sri Aurobindo Marg,0.7825,123.5
2018-10-24,Vivek Vihar,1.0425,112.45833333333333
2018-10-24,Wazirpur,0.92,237.39583333333334
2018-10-25,Anand Vihar,0.797,199.78571428571428
2018-10-25,Ashok Vihar,0.7775,55.666666666666664
2018-10-25,Aya Nagar,0.8185,127.02208333333333
2018-10-25,Bawana,0.8205,160.82291666666666
2018-10-25,CRRI Mathura Road,0.9285,238.72333333333333
2018-10-25,DTU,0.778,154.39583333333334
2018-10-25,Dr. Karni Singh Shooting Range,0.8105,134.83333333333334
2018-10-25,Dwarka-Sector 8,0.8615,208.96875
2018-10-25,IGI Airport (T3),0.807,107.83041666666666
2018-10-25,IHBAS,0.748,73.64708333333333
2018-10-25,ITO,0.9235,169.02173913043478
2018-10-25,Jahangirpuri,0.771,201.04545454545453
2018-10-25,Jawaharlal Nehru Stadium,0.82,130.66666666666666
2018-10-25,Lodhi Road,0.8895,123.69333333333333
2018-10-25,Major Dhyan Chand National Stadium,0.9635,172.33333333333334
2018-10-25,Mandir Marg,0.9375,156.65217391304347
2018-10-25,Mundka,0.882,238.22916666666666
2018-10-25,NSIT Dwarka,0.8615,170.04666666666665
2018-10-25,Najafgarh,0.9565,176.28125
2018-10-25,Narela,0.8095,208.02791666666667
2018-10-25,Nehru Nagar,0.778,215.5375
2018-10-25,North Campus,0.7655,200.40782608695653
2018-10-25,Okhla Phase-2,0.754,174.80208333333334
2018-10-25,Patparganj,0.819,183.3684210526316
2018-10-25,Punjabi Bagh,0.843,176.42391304347825
2018-10-25,Pusa,0.867,118.97274999999999
2018-10-25,R K Puram,0.845,176.32608695652175
2018-10-25,Rohini,0.8115,222.7826086956522
2018-10-25,Shadipur,0.838,199.62291666666667
2018-10-25,Sirifort,0.8655,126.01041666666667
2018-10-25,Sonia Vihar,0.766,220.77083333333334
2018-10-25,Sri Aurobindo Marg,0.821,123.77083333333333
2018-10-25,Vivek Vihar,0.7595,93.80952380952381
2018-10-25,Wazirpur,0.7925,213.10416666666666
2018-10-26,Aya Nagar,1.439,137.79375000000002
2018-10-26,Dr. Karni Singh Shooting Range,1.395,142.51041666666666
2018-10-26,IGI Airport (T3),1.569,136.58458333333334
2018-10-26,Najafgarh,1.562,189.875
2018-10-26,R K Puram,1.509,189.94791666666666
2018-10-26,Sirifort,1.546,139.67708333333334
2018-10-26,Sri Aurobindo Marg,1.461,127.51041666666667
2018-10-27,Anand Vihar,1.46,272.6354166666667
2018-10-27,Ashok Vihar,1.4945,71.16666666666667
2018-10-27,Aya Nagar,1.435,143.005
2018-10-27,Bawana,1.611,280.1145833333333
2018-10-27,CRRI Mathura Road,1.347,284.94041666666664
2018-10-27,DTU,1.6645,224.7159090909091
2018-10-27,Dr. Karni Singh Shooting Range,1.39,133.92708333333334
2018-10-27,Dwarka-Sector 8,1.4685,123.26136363636364
2018-10-27,IGI Airport (T3),1.4935,151.1225
2018-10-27,IHBAS,1.577,112.41458333333333
2018-10-27,ITO,1.2955,196.72916666666666
2018-10-27,Jahangirpuri,1.715,315.04545454545456
2018-10-27,Jawaharlal Nehru Stadium,1.3715,190.36458333333334
2018-10-27,Lodhi Road,1.403,154.44541666666666
2018-10-27,Major Dhyan Chand National Stadium,1.3415,179.0625
2018-10-27,Mandir Marg,1.5295,180.51041666666666
2018-10-27,Mundka,1.541,293.3125
2018-10-27,NSIT Dwarka,1.4685,223.4804761904762
2018-10-27,Najafgarh,1.457,164.875
2018-10-27,Narela,1.8815,261.6547619047619
2018-10-27,Nehru Nagar,1.5475,230.96875
2018-10-27,North Campus,1.598,227.3225
2018-10-27,Okhla Phase-2,1.915,202.5
2018-10-27,Patparganj,1.331,190.625
2018-10-27,Punjabi Bagh,1.914,224.45833333333334
2018-10-27,Pusa,1.479,131.53125
2018-10-27,R K Puram,1.5975,218.80434782608697
2018-10-27,Rohini,1.5735,294.22727272727275
2018-10-27,Shadipur,1.698,192.69041666666666
2018-10-27,Sirifort,1.5735,167.57291666666666
2018-10-27,Sonia Vihar,1.5915,239.16304347826087
2018-10-27,Sri Aurobindo Marg,1.735,155.23958333333334
2018-10-27,Vivek Vihar,1.5475,266.5869565217391
2018-10-27,Wazirpur,1.585,291.7916666666667
2018-10-28,Anand Vihar,0.7885,261.1145833333333
2018-10-28,Ashok Vihar,0.8505,69.89583333333333
2018-10-28,Aya Nagar,1.083,19.798750000000002
2018-10-28,Bawana,0.9115,266.75
2018-10-28,CRRI Mathura Road,0.794,267.82500000000005
2018-10-28,DTU,0.742,221.88541666666666
2018-10-28,Dr. Karni Singh Shooting Range,1.064,178.14583333333334
2018-10-28,Dwarka-Sector 8,1.055,213.0
2018-10-28,IHBAS,0.817,110.69272727272728
2018-10-28,ITO,0.872,200.5
2018-10-28,Jahangirpuri,0.781,278.7291666666667
2018-10-28,Jawaharlal Nehru Stadium,0.7955,198.875
2018-10-28,Lodhi Road,0.8085,171.60666666666668
2018-10-28,Major Dhyan Chand National Stadium,0.8055,194.55208333333334
2018-10-28,Mandir Marg,0.702,202.69791666666666
2018-10-28,Mundka,0.917,280.5625
2018-10-28,NSIT Dwarka,1.055,200.14208333333332
2018-10-28,Najafgarh,1.083,177.11458333333334
2018-10-28,Narela,0.809,260.72727272727275
2018-10-28,Nehru Nagar,0.7715,215.60416666666666
2018-10-28,North Campus,0.8595,234.54125
2018-10-28,Okhla Phase-2,0.7745,208.75
2018-10-28,Patparganj,0.798,193.22916666666666
2018-10-28,Punjabi Bagh,0.654,240.875
2018-10-28,Pusa,0.66,136.05291666666668
2018-10-28,R K Puram,0.918,235.14583333333334
2018-10-28,Rohini,0.9545,293.375
2018-10-28,Shadipur,0.622,208.8395833333333
2018-10-28,Sirifort,0.8555,169.69791666666666
2018-10-28,Sonia Vihar,0.812,236.1304347826087
2018-10-28,Sri Aurobindo Marg,0.862,166.03125
2018-10-28,Vivek Vihar,0.8585,254.8125
2018-10-28,Wazirpur,0.8695,222.515625
2018-10-29,Anand Vihar,1.707,312.46875
2018-10-29,Ashok Vihar,1.59,137.1818181818182
2018-10-29,Aya Nagar,1.325,91.97375
2018-10-29,Bawana,1.359,245.75
2018-10-29,CRRI Mathura Road,1.259,281.5772727272727
2018-10-29,DTU,1.365,297.57142857142856
2018-10-29,Dr. Karni Singh Shooting Range,1.1885,169.94791666666666
2018-10-29,Dwarka-Sector 8,1.229,218.92708333333334
2018-10-29,IGI Airport (T3),1.2195,160.91958333333335
2018-10-29,IHBAS,1.6325,99.5125
2018-10-29,ITO,1.5,223.93478260869566
2018-10-29,Jawaharlal Nehru Stadium,1.3205,206.29166666666666
2018-10-29,Lodhi Road,1.168,184.09272727272727
2018-10-29,Major Dhyan Chand National Stadium,1.1815,215.13541666666666
2018-10-29,Mandir Marg,1.3265,225.47826086956522
2018-10-29,Mundka,1.4305,305.1458333333333
2018-10-29,NSIT Dwarka,1.229,186.52333333333334
2018-10-29,Najafgarh,1.0755,181.5625
2018-10-29,Narela,1.2645,275.40277777777777
2018-10-29,Nehru Nagar,1.412,250.39772727272728
2018-10-29,North Campus,1.4575,251.53454545454545
2018-10-29,Okhla Phase-2,1.228,214.5625
2018-10-29,Patparganj,1.581,215.09375
2018-10-29,Punjabi Bagh,1.3795,291.4021739130435
2018-10-29,Pusa,1.3845,149.92108695652175
2018-10-29,R K Puram,1.095,267.625
2018-10-29,Rohini,1.321,321.5
2018-10-29,Shadipur,1.5075,224.88083333333336
2018-10-29,Sirifort,1.255,180.61458333333334
2018-10-29,Sri Aurobindo Marg,1.232,175.92708333333334
2018-10-29,Vivek Vihar,1.5985,266.5657894736842
2018-10-29,Wazirpur,1.661,291.9868421052632
2018-10-30,Anand Vihar,1.336,347.42045454545456
2018-10-30,Aya Nagar,1.1605,195.83809523809526
2018-10-30,Bawana,1.693,317.8333333333333
2018-10-30,CRRI Mathura Road,1.418,285.19117647058823
2018-10-30,Dr. Karni Singh Shooting Range,1.0845,206.8913043478261
2018-10-30,Dwarka-Sector 8,1.214,243.78125
2018-10-30,IGI Airport (T3),1.2855,186.86333333333334
2018-10-30,IHBAS,1.493,174.640625
2018-10-30,ITO,1.4145,236.68421052631578
2018-10-30,Jahangirpuri,0.998,302.1
2018-10-30,Jawaharlal Nehru Stadium,1.415,227.69565217391303
2018-10-30,Lodhi Road,1.462,191.27954545454543
2018-10-30,Major Dhyan Chand National Stadium,1.434,230.1304347826087
2018-10-30,Mandir Marg,1.517,251.57291666666666
2018-10-30,Mundka,1.442,308.0833333333333
2018-10-30,NSIT Dwarka,1.214,158.48083333333332
2018-10-30,Najafgarh,1.2605,200.16666666666666
2018-10-30,Nehru Nagar,1.44,276.5729166666667
2018-10-30,North Campus,1.423,248.05190476190478
2018-10-30,Okhla Phase-2,1.405,249.20833333333334
2018-10-30,Patparganj,1.352,251.25
2018-10-30,Punjabi Bagh,1.415,283.3229166666667
2018-10-30,Pusa,1.345,200.00133333333332
2018-10-30,R K Puram,1.403,260.60869565217394
2018-10-30,Shadipur,1.322,230.65333333333334
2018-10-30,Sirifort,1.6815,196.75
2018-10-30,Sonia Vihar,0.764,264.6111111111111
2018-10-30,Sri Aurobindo Marg,1.5715,199.8068181818182
2018-10-30,Vivek Vihar,1.454,247.5
2018-10-30,Wazirpur,1.191,323.1354166666667
2018-10-31,Anand Vihar,1.505,250.69565217391303
2018-10-31,Ashok Vihar,1.523,255.9375
2018-10-31,Aya Nagar,1.383,154.64583333333334
2018-10-31,Bawana,1.828,306.7083333333333
2018-10-31,CRRI Mathura Road,1.482,295.02
2018-10-31,Dr. Karni Singh Shooting Range,1.328,167.45833333333334
2018-10-31,Dwarka-Sector 8,1.343,201.625
2018-10-31,IGI Airport (T3),1.193,148.95083333333335
2018-10-31,IHBAS,1.518,186.43217391304347
2018-10-31,ITO,1.385,216.48958333333334
2018-10-31,Jahangirpuri,1.509,321.8958333333333
2018-10-31,Jawaharlal Nehru Stadium,1.3805,203.77083333333334
2018-10-31,Lodhi Road,1.4595,103.21916666666668
2018-10-31,Major Dhyan Chand National Stadium,1.4325,214.25
2018-10-31,Mandir Marg,1.4075,189.76041666666666
2018-10-31,Mundka,1.629,330.04347826086956
2018-10-31,NSIT Dwarka,1.343,132.69708333333332
2018-10-31,Najafgarh,1.5115,209.79166666666666
2018-10-31,Narela,1.704,267.75
2018-10-31,Nehru Nagar,1.357,225.20833333333334
2018-10-31,North Campus,1.731,216.33041666666668
2018-10-31,Okhla Phase-2,1.4175,211.16666666666666
2018-10-31,Patparganj,1.4315,188.09375
2018-10-31,Punjabi Bagh,1.529,221.88541666666666
2018-10-31,Pusa,1.494,198.48580645161292
2018-10-31,R K Puram,1.289,228.58333333333334
2018-10-31,Shadipur,1.4695,199.80875
2018-10-31,Sirifort,1.4185,179.9375
2018-10-31,Sonia Vihar,1.646,253.7826086956522
2018-10-31,Sri Aurobindo Marg,1.3045,165.61458333333334
2018-10-31,Vivek Vihar,1.5555,268.3181818181818
2018-10-31,Wazirpur,1.54,287.1458333333333
2018-11-01,Anand Vihar,1.547,309.9782608695652
2018-11-01,Ashok Vihar,1.66,302.02272727272725
2018-11-01,Aya Nagar,1.7575,172.67166666666665
2018-11-01,Bawana,1.754,214.33333333333334
2018-11-01,CRRI Mathura Road,1.579,236.1021052631579
2018-11-01,DTU,1.812,263.0108695652174
2018-11-01,Dr. Karni Singh Shooting Range,1.799,189.83333333333334
2018-11-01,Dwarka-Sector 8,1.718,201.63541666666666
2018-11-01,IGI Airport (T3),1.761,158.15541666666667
2018-11-01,IHBAS,1.603,188.12625
2018-11-01,ITO,1.738,210.94565217391303
2018-11-01,Jahangirpuri,1.796,292.8095238095238
2018-11-01,Jawaharlal Nehru Stadium,1.572,207.46875
2018-11-01,Lodhi Road,1.627,104.79166666666667
2018-11-01,Major Dhyan Chand National Stadium,1.589,202.67708333333334
2018-11-01,Mandir Marg,1.718,200.65217391304347
2018-11-01,Mundka,1.626,239.98214285714286
2018-11-01,NSIT Dwarka,1.718,156.2808695652174
2018-11-01,Najafgarh,1.683,215.25
2018-11-01,Narela,1.586,256.2554166666667
2018-11-01,Nehru Nagar,1.598,246.94791666666666
2018-11-01,North Campus,1.629,247.092
2018-11-01,Patparganj,1.632,210.27083333333334
2018-11-01,Punjabi Bagh,1.657,243.32291666666666
2018-11-01,Pusa,1.68,204.14333333333335
2018-11-01,Rohini,1.854,283.42857142857144
2018-11-01,Shadipur,1.632,231.0533333333333
2018-11-01,Vivek Vihar,1.587,267.29545454545456
2018-11-01,Wazirpur,1.662,338.6666666666667
2018-11-02,Anand Vihar,1.268,223.55208333333334
2018-11-02,Ashok Vihar,1.213,240.02083333333334
2018-11-02,Aya Nagar,1.0865,196.80708333333334
2018-11-02,Bawana,1.402,252.79166666666666
2018-11-02,CRRI Mathura Road,1.2725,230.3975
2018-11-02,DTU,1.276,231.88541666666666
2018-11-02,Dr. Karni Singh Shooting Range,1.069,182.91666666666666
2018-11-02,Dwarka-Sector 8,1.107,190.30208333333334
2018-11-02,IGI Airport (T3),1.153,142.99608695652174
2018-11-02,IHBAS,1.254,158.38750000000002
2018-11-02,ITO,1.2815,222.57291666666666
2018-11-02,Jahangirpuri,1.182,218.0
2018-11-02,Jawaharlal Nehru Stadium,1.257,214.94791666666666
2018-11-02,Lodhi Road,1.2815,127.54041666666667
2018-11-02,Major Dhyan Chand National Stadium,1.295,205.38541666666666
2018-11-02,Mandir Marg,1.304,199.97916666666666
2018-11-02,Mundka,1.169,222.26041666666666
2018-11-02,NSIT Dwarka,1.107,131.48791666666668
2018-11-02,Najafgarh,1.074,183.125
2018-11-02,Narela,1.194,220.07291666666666
2018-11-02,Nehru Nagar,1.272,215.91666666666666
2018-11-02,North Campus,1.22,209.13166666666666
2018-11-02,Okhla Phase-2,1.008,218.16666666666666
2018-11-02,Patparganj,1.2395,183.76041666666666
2018-11-02,Punjabi Bagh,1.212,198.57291666666666
2018-11-02,Pusa,1.2475,216.501875
2018-11-02,R K Puram,1.208,213.10416666666666
2018-11-02,Rohini,1.301,205.08333333333334
2018-11-02,Shadipur,1.229,173.66166666666666
2018-11-02,Sirifort,1.277,193.77083333333334
2018-11-02,Sonia Vihar,1.133,252.38541666666666
2018-11-02,Sri Aurobindo Marg,1.207,187.36458333333334
2018-11-02,Vivek Vihar,1.248,228.66666666666666
2018-11-02,Wazirpur,1.219,282.0625
2018-11-03,Anand Vihar,1.549,167.27083333333334
2018-11-03,Aya Nagar,1.449,179.04416666666668
2018-11-03,CRRI Mathura Road,1.579,162.78833333333333
2018-11-03,Dr. Karni Singh Shooting Range,1.525,145.33333333333334
2018-11-03,IHBAS,1.576,119.02041666666666
2018-11-03,ITO,1.572,164.08333333333334
2018-11-03,Jawaharlal Nehru Stadium,1.535,156.88541666666666
2018-11-03,Lodhi Road,1.586,132.2609090909091
2018-11-03,Major Dhyan Chand National Stadium,1.558,148.0
2018-11-03,Nehru Nagar,1.527,155.89583333333334
2018-11-03,Okhla Phase-2,1.466,157.44791666666666
2018-11-03,Patparganj,1.585,139.11458333333334
2018-11-03,R K Puram,1.612,173.60416666666666
2018-11-03,Sirifort,1.565,153.3125
